time,2016/9/4,2016/9/11,2016/9/18,2016/9/25,2016/10/2,2016/10/16,2016/10/23,2016/10/30,2016/11/6,2016/11/13,2016/11/20,2016/11/27,2016/12/4,2016/12/11,2016/12/18,2016/12/25,2017/1/1,2017/1/8,2017/1/15,2017/1/22,2017/1/29,2017/2/5,2017/2/12,2017/2/19,2017/2/26,2017/3/5,2017/3/12,2017/3/19,2017/3/26
002278.SZ,,,,,,,1.94,1.27,1.24,0.61,,,,,,0.61,0.61,,0.6,,,,,,,
002277.SZ,,,,,,0.22,,,,,0.22,0.43,,,0.22,,0.22,,0.22,0.85,,,0.43,0.21,0.22,
002276.SZ,0.79,,,,,,0.39,0.39,0.39,,,,0.39,,,,,,,,,,,,0.39,
002275.SZ,,,,,,0.25,0.51,0.25,,,,,,,,0.76,,,,,,,,0.25,0.25,
002274.SZ,,,,,0.65,,0.65,0.64,,,,,,,0.64,,,,,,,,,,,
002273.SZ,0.85,,,0.14,,,,,,0.28,0.14,0.14,,0.28,0.42,,,,0.14,,0.14,,,,0.14,0.28
002272.SZ,1.23,,,,1.2,,,2.38,2.33,1.14,3.37,3.26,1.05,2.08,,4.08,1.96,,,,,,1.9,,,
002271.SZ,0.37,,,,0.36,0.36,0.71,0.35,,0.35,,0.35,0.35,1.4,0.69,0.68,0.68,,0.68,,,,0.33,1,0.99,0.33
002270.SZ,0.42,,,,,0.42,0.84,,0.42,,,,,,,,,,,,,,,,,
002269.SZ,,,,,,,,0.15,,0.15,,0.3,,,,,,,,0.15,,,,0.3,,
002268.SZ,,,,0.61,,,,3.64,0.58,,0.58,,,,,,,,,,,,,,,
002267.SZ,0.69,,,,,,,0.68,,,0.68,1.34,,1.32,0.65,,0.65,,,,,,,0.63,,
002266.SZ,,,,,,,0.26,,,,,,,,,0.26,,,0.25,,,,,,,
002265.SZ,1.37,,,3.95,,6.33,1.2,,,2.38,,,,,1.16,2.33,1.16,,13.64,8.51,,,6.93,3.74,1.79,
002264.SZ,,,,,,,,,2.13,2.08,,,0.68,,,,0.68,,1.33,0.66,,,0.65,1.95,,
002263.SZ,,,,0.46,,0.9,0.9,,0.89,,,0.44,,0.88,0.43,1.3,0.43,,1.28,,,,,0.42,0.84,
002262.SZ,,,,,,0.46,,,,,0.46,,2.73,1.33,,,,,0.43,0.87,,,,2.15,,0.84
002261.SZ,,,,0.25,,,,0.51,,0.25,0.25,,,,0.25,0.25,,,,,,,,,,0.25
002260.SZ,,,,,,,2.19,,,0.71,,,,,,,,,,,,,,,,
002259.SZ,,,,,,,,3.97,,,,,0.76,,,,,,1.49,3.03,,,,,,
002258.SZ,,,,,0.59,1.17,0.58,,0.57,1.14,0.56,1.69,0.55,,1.1,,1.09,,0.54,2.14,0.52,,2.59,,,0.51
002256.SZ,0.35,,,,1.05,1.73,1.36,0.34,,,,,,,,,,,,,,,,,,
002255.SZ,,,,,1.42,,,,,,0.7,3.47,1.34,,0.66,,,,,,,,0.66,,1.96,1.29
002254.SZ,,,,,,,,,,,,0.68,,,,,,,,,,,,,0.68,1.36
002253.SZ,,,,,0.32,,,,,0.32,0.32,,,,,,,,0.64,3.01,,,0.62,1.86,1.82,0.9
002252.SZ,,,,0.39,,,,,0.39,,0.39,0.39,,0.39,0.39,0.38,0.38,,,0.72,,,,,,
002251.SZ,,,,,0.29,,0.29,,,,,,0.29,0.87,1.72,1.42,0.56,,,,,,,0.55,0.83,0.82
002250.SZ,0.34,,,,0.67,0.33,,0.33,,,,,,,,,,,,,,,0.33,,,
002249.SZ,,,,,0.41,0.41,,0.4,,,,,,,,,,,,,,,0.4,,,1.61
002248.SZ,,,,,1.52,,,,,2.99,,1.45,1.43,,2.82,,,,4.05,1.3,,,1.28,,,
002247.SZ,5.19,,,0.6,2.4,1.75,1.15,,0.57,1.69,,0.56,,,,,,,,1.1,,,0.55,0.54,0.54,
002246.SZ,,,,0.72,,,0.71,0.71,,,,,,0.7,,,1.4,,1.37,2.86,,,6.58,,,
002245.SZ,,,,,,,0.34,,,,,,,0.34,,,,,0.34,,,,,,,0.34
002244.SZ,0.38,,,,,,,,,0.37,,,,,,,,,,,,,0.74,0.37,0.37,
002243.SZ,,,,0.88,0.87,4.31,,,,,2.48,,4.84,,,,,,0.77,3.57,,,,,,
002242.SZ,0.17,,,,,0.17,,0.34,,0.17,,0.17,1.89,0.17,0.17,0.17,,,,,,,0.17,0.17,0.34,0.17
002241.SZ,0.15,,,0.15,0.15,,0.07,0.14,0.14,,0.29,0.43,0.07,0.14,0.14,0.07,0.21,,,,,,,0.21,0.07,0.14
002240.SZ,,,,,,,,0.44,,0.43,0.43,,,,0.43,,2.59,,0.83,,,,,,,
002239.SZ,,,,,,,,,,,,,,,,,,,,,,,,,1.3,
002238.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002237.SZ,0.71,,,,0.35,0.35,,,0.7,0.69,0.34,,0.68,0.68,0.34,0.34,,,,0.34,,,0.34,,,
002236.SZ,0.29,,,0.14,0.29,0.29,0.86,0.28,,0.14,0.14,0.28,2.52,,0.41,0.14,0.27,,0.14,0.14,0.27,,0.13,0.4,0.27,0.13
002235.SZ,0.99,,,0.49,,0.49,,,,,,,0.98,,0.48,,,,,,,,0.96,0.95,3.3,3.67
002234.SZ,,,,,,,,,0.6,1.8,0.58,0.58,1.15,,0.57,0.56,0.56,,,,,,0.56,,0.56,1.69
002233.SZ,,,,,,,1.13,0.56,,2.22,,1.09,0.54,,1.07,,,,0.53,,,,1.05,,0.52,0.52
002232.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002231.SZ,0.47,,,,,,,,,,,,0.46,,,0.92,0.46,,,,,,,,0.91,
002230.SZ,0.07,,,0.07,0.18,0.14,0.21,0.28,0.42,0.18,0.14,0.63,0.24,0.24,0.24,0.07,0.07,,0.59,0.14,0.14,,0.31,0.1,0.07,0.24
002229.SZ,,,,,,,,,,,0.23,0.23,0.45,0.45,0.22,0.67,0.66,,0.22,0.44,,,0.22,0.65,,0.65
002228.SZ,,,,,,,2.06,3.03,0.98,1.94,6.67,,,,,,,,,,,,0.89,,1.77,
002227.SZ,,,,,,,0.8,,,,0.4,0.4,0.4,,,,,,,0.39,,,,,0.79,
002226.SZ,0.53,,,,,0.53,,,,,,,,,,,,,,,,,,,,
002225.SZ,1.27,,,,,1.25,,2.47,3.61,,1.16,,,,4.6,3.33,,,2.2,,,,,1.08,,
002224.SZ,1,,,0.99,0.98,,0.97,0.48,,,0.48,,,0.47,0.94,2.82,,,,,,,,,0.45,
002223.SZ,0.45,,,,0.45,0.22,,0.44,0.88,0.22,1.09,0.65,1.94,0.21,0.64,0.84,,,0.21,0.44,,,0.21,0.41,0.41,
002222.SZ,,,,0.64,,,0.63,1.27,0.63,,,,1.25,,,1.24,,,,,,,,,,0.61
002221.SZ,3.33,,,,,2.13,3.13,2.02,0.99,1.96,2.91,0.95,,,,,0.94,,,,,,0.93,,,
002220.SZ,,,,,1.15,,,,,1.14,1.11,,,,1.1,,,,1.09,,,,,,,
002219.SZ,,,,0.47,,,,0.47,2.33,,,,,,,,,,,,,,,,,
002218.SZ,1.19,,,,,,,,,,,,,,,,,,,,,,,,,
002217.SZ,3.65,,,,,0.7,,,1.39,0.68,,,,,,,0.68,,,,,,1.35,2,,
002216.SZ,0.26,,,,,,,,0.51,,,,,,0.51,0.25,1.01,,0.5,,,,,0.49,,
002215.SZ,0.27,,,,,,,0.54,0.27,,,0.27,,,0.27,,0.27,,0.27,,,,0.8,0.8,0.79,1.57
002214.SZ,,,,1.03,,,,,,,,,,,,,,,,,,,,,,
002213.SZ,,,,,,1.37,,,,,,,,,,1.35,,,,,,,,2.67,,
002212.SZ,2.68,,,,,0.83,1.64,0.81,,2.4,0.78,,1.56,0.77,,,,,,,,,,,,
002211.SZ,3.7,,,1.75,,6.9,,1.61,3.17,,,,3.08,5.97,,,,,,,,,1.41,,1.39,
002210.SZ,,,,0.61,,,1.21,,,,,1.2,0.59,0.59,,,,,0.58,,,,,1.16,1.15,
002209.SZ,,,,,1.77,,,,,,1.74,,0.86,,,,,,,,,,,,,
002208.SZ,1.6,,,,,,0.82,0.81,,0.81,,,,,,0.81,,,,,,,0.8,,,3.97
002207.SZ,,,,,,,,,,4,3.81,3.67,1.77,,0.86,6.84,0.8,,,,,,1.54,0.76,0.76,0.75
002206.SZ,,,,,0.62,0.62,,,,,,,0.61,1.22,,3.01,1.75,,0.58,,,,,,0.58,
002205.SZ,1.39,,,2.7,1.97,,,0.65,,0.64,2.58,0.63,,,,,,,,,,,0.63,0.62,1.23,
002204.SZ,0.44,,,,,,0.43,,,,0.43,,,,,,,,,,,,,,0.85,
002203.SZ,,,,,,0.87,2.59,,,,0.84,1.67,1.64,0.81,,0.8,,,,,,,,,0.79,3.15
002202.SZ,0.09,,,0.17,0.17,,0.17,0.09,0.17,0.34,,0.09,0.51,0.08,0.08,,0.08,,,,,,,0.26,0.17,
002201.SZ,1.15,,,2.27,1.11,,,,,1.1,3.23,5.21,,,,,,,,,,,,,,
002200.SZ,,,,2.41,2.35,,,,,,,,,,1.15,,,,,,,,,1.14,,1.12
002199.SZ,,,,,0.57,,1.14,0.56,,0.56,,,,,,,1.11,,,1.1,,,,,,1.23
002198.SZ,,,,,,,,,,,,,,,,,0.65,,,,,,,3.27,,
002197.SZ,,,,,,0.46,,0.23,,,,,,,,,,,0.23,,,,,,,
002196.SZ,,,,,3.85,0.74,2.21,0.72,,0.71,,2.84,0.69,1.37,0.68,,,,,0.67,,,,,,
002195.SZ,,,,,,,0.34,,0.33,,0.33,1.33,0.66,,,,,,0.33,,,,,,0.98,0.32
002194.SZ,,,,,,,,0.64,1.9,1.24,0.62,1.23,,1.23,0.61,0.6,0.6,,1.19,,,,,0.59,,
002193.SZ,,,,2.06,,,,,,,,2.02,,,0.99,,,,,,,,,,,
002192.SZ,0.58,,,,0.85,0.56,1.4,,,,,0.28,,0.28,,0.28,0.28,,0.28,0.53,,,0.27,,0.82,0.27
002191.SZ,0.33,,,,,,,,0.33,,,,0.33,,,,,,,,,,0.32,,0.32,0.32
002190.SZ,0.19,,,0.38,,,,,,,,,,,0.76,0.19,,,0.38,,,,,,,0.19
002189.SZ,,,,0.45,0.45,,,0.45,,,,,,,,0.45,,,1.33,,,,,,,
002188.SZ,,,,1.39,2.74,1.33,1.32,,5.19,,2.47,,1.2,,,,,,,,,,,,,
002187.SZ,,,,,,,,,,0.86,,,,0.85,,,,,,,,,,,,
002186.SZ,,,,,,,,,,,,,,,,,,,0.45,,,,,,,0.45
002185.SZ,,,,,1.06,,0.21,0.21,,,,0.21,,,0.21,,,,,,,,,,,
002184.SZ,,,,,,,,,,,,,1.53,,1.5,,1.48,,,1.46,,,,,,0.72
002183.SZ,0.16,,,0.16,0.08,0.63,0.39,1.09,0.84,0.53,0.45,,,0.38,0.15,0.15,0.08,,0.15,,,,,0.08,,
002182.SZ,0.97,,,,1.89,1.4,0.46,2.28,1.35,0.44,1.33,,,,0.44,0.87,,,0.43,,,,0.85,0.42,0.42,1.67
002181.SZ,,,,0.31,,,0.31,,,0.31,,,1.24,,0.93,,0.61,,,,,,0.3,,0.3,
002180.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002179.SZ,0.38,,,0.37,0.37,,,,,0.37,,0.73,,,,0.36,0.72,,0.71,,,,0.35,2.81,0.34,0.34
002178.SZ,,,,0.39,,,,,,,0.39,,0.39,,0.39,,,,,0.7,,,0.38,,0.38,1.53
002177.SZ,,,,0.34,,1.02,,,,0.34,,,,,,,,,,,,,,0.34,0.34,
002176.SZ,0.42,,,,,,,0.42,,0.42,,,,0.84,2.08,0.41,,,,,,,,0.41,0.41,0.41
002175.SZ,,,,,,,,,,,,5.49,2.13,,,2.08,1.02,,2,1.92,,,0.98,,,
002174.SZ,0.37,,,,,0.74,0.37,,,0.37,0.37,0.73,0.36,0.36,0.36,0.36,,,,,,,,2.51,1.05,2.77
002173.SZ,1.98,,,,,,,,,,0.99,,,,,,0.98,,,,,,,1.94,,
002172.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002171.SZ,,,,,,,,,1.09,,,0.54,0.53,1.06,,,,,,0.53,,,,,3.14,1.02
002170.SZ,1.06,,,0.52,,,,0.26,,,,,,,,,,,,,,,,,0.26,0.52
002169.SZ,1.92,,,,,,0.92,,,,,,,,4.55,,0.88,,,,,,2.61,2.54,1.65,3.25
002168.SZ,0.39,,,0.39,,,,0.38,0.38,0.76,0.38,,0.38,0.38,0.38,,,,,,,,,0.75,,
002167.SZ,0.43,,,,0.42,,,1.26,0.41,,0.83,,,,1.24,,0.82,,0.4,,,,0.81,,,1.21
002166.SZ,0.51,,,0.5,,,1,,,,,0.5,,0.5,0.5,2.5,1.46,,2.4,0.94,,,,4.67,2.65,2.59
002165.SZ,,,,1.76,0.58,,,0.58,,,,,,,,,,,,0.57,,,,,0.56,
002164.SZ,1.75,,,,5.17,,,3.28,,,,6.35,6.06,4.29,5.48,,,,3.61,,,,2.33,1.14,,5.62
002163.SZ,,,,,,,,0.78,0.78,,0.77,,,,3.05,,,,0.72,,,,0.72,,2.14,1.4
002162.SZ,,,,,0.53,,,1.06,1.05,2.08,0.51,,,0.51,,,,,,,,,,,,
002161.SZ,,,,,,0.2,0.2,,,,,,,,0.2,,,,,,,,,,,0.2
002160.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002159.SZ,,,,1.33,,2.67,1.3,,,1.28,1.27,,1.25,1.23,,,,,,,,,,,,
002158.SZ,,,,,,,,,,1.09,0.54,1.6,,,,1.58,,,,,,,,,,
002157.SZ,,,,0.71,0.71,0.7,0.7,0.7,0.69,,2.05,0.68,0.67,0.67,,0.66,,,,2.63,,,,0.64,,
002156.SZ,,,,,,,,,,0.65,,,,,,,,,,,,,,,0.33,
002155.SZ,2.6,,,0.5,0.49,0.98,2.43,0.95,4.69,1.35,0.88,0.44,,,,,,,0.89,0.44,,,,,,0.44
002154.SZ,,,,,,,0.77,0.76,,,0.38,,0.38,0.38,,,,,,,,,,,,
002153.SZ,,,,,,,,,,,,0.83,,,,,,,,0.41,,,0.81,,0.4,
002152.SZ,,,,1.39,,0.27,0.55,0.82,0.54,0.8,0.8,1.06,3.66,,1.01,,,,1.24,,,,,,0.25,0.49
002151.SZ,,,,,,,,,,,0.34,,,,,0.34,,,0.68,,,,,,0.34,1.35
002150.SZ,,,,,,1.39,,1.37,1.35,,,,,,1.35,,,,,,,,,,2.67,
002149.SZ,0.94,,,,,,,,,0.93,,,,,,,,,0.92,,,,,,,
002148.SZ,,,,0.47,0.23,0.23,,,0.23,0.23,,,,,,,,,,,,,,,,0.46
002147.SZ,,,,,,,,,1.18,,,,,1.18,,,,,,,,,,,,
002146.SZ,0.67,,,0.22,0.88,0.87,0.86,0.85,0.42,0.63,0.42,,1.05,,,0.21,,,,0.44,,,0.41,0.21,1.64,0.81
002145.SZ,,,,1.38,0.45,,1.35,0.44,,,,0.44,,,0.44,,,,0.44,,,,,,0.87,1.3
002144.SZ,,,,,,2.65,0.65,,1.28,2.53,0.62,,,,,0.61,,,,,,,,,,0.61
002143.SZ,,,,,,,,,,,0.97,,,,,,,,0.94,2.8,0.9,,,0.89,0.88,0.88
002142.SZ,0.36,,,0.35,0.23,0.12,0.23,0.47,0.23,0.12,0.35,0.23,0.23,0.34,0.69,1.25,,,0.11,0.55,,,0.44,0.33,0.33,0.11
002141.SZ,,,,,,,,5.45,6.9,19.67,13.51,,1.2,2.38,,1.16,,,,,,,,,,
002140.SZ,,,,,,,,,,,,,,,,,,,,,,,,,0.76,
002139.SZ,0.37,,,,,,0.37,0.37,0.37,,,0.73,,,,,,,0.36,,,,,,,
002138.SZ,0.45,,,0.67,0.88,0.22,1.53,0.43,,,0.64,0.64,,,,0.21,,,,0.42,,,0.63,0.83,,
002137.SZ,1.05,,,,,,,,,0.97,,,0.96,,,0.95,,,,,,,1.89,,3.7,3.6
002136.SZ,,,,,,,,,,,,,,,0.93,,,,,,,,,,,3.6
002135.SZ,,,,0.61,0.6,0.6,,,,,,,,,,,,,,,,,,,,
002134.SZ,,,,,,,14.85,5.17,,4.1,0.79,,0.78,,,0.78,,,0.75,,,,,0.75,,
002133.SZ,1.23,,,,,1.2,,,,,,1.19,,,,,,,,1.19,,,,,,
002132.SZ,,,,,0.92,2.73,,,,,0.89,0.88,,,,,,,,,,,,,,
002131.SZ,,,,,,,,,0.5,,,,,,,0.5,,,0.98,,,,,0.97,,
002130.SZ,,,,,,,,,,,,0.27,,,,,,,,,,,,,,
002129.SZ,,,,0.36,,,,,0.18,0.18,,,,,,,,,,,,,,,,
002128.SZ,1.01,,,,0.5,,4.39,2.8,,0.45,0.45,0.45,0.45,,,0.45,,,,,,,,,,
002127.SZ,,,,1.72,5.08,8.06,1.49,,,7.35,,,,1.37,,,,,,,,,,,,
002126.SZ,,,,0.4,,,0.81,,0.8,,,,,,0.4,0.4,,,,,,,0.4,,,
002125.SZ,1.12,,,1.98,,1.01,2,1.96,,,1.92,,,0.94,0.93,0.93,,,,8.33,,,0.88,,1.74,
002124.SZ,,,,,,,,,3.33,2.15,0.7,0.35,,0.35,,,,,,,,,,,,
002123.SZ,0.41,,,0.41,,,0.41,0.4,,,,,,0.4,0.4,,,,,,,,,,,0.39
002122.SZ,,,,,,0.5,5.47,1.89,1.85,5.48,3.04,1.69,0.83,1.23,0.41,0.41,,,,,,,0.8,,,
002121.SZ,0.81,,,0.4,1.19,0.39,,0.39,1.17,,0.38,,0.77,0.38,,0.76,,,,,,,,,,0.74
002120.SZ,0.36,,,0.36,,,1.79,1.06,1.39,,,,,0.34,0.34,,,,,,,,,,,
002119.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002118.SZ,0.42,,,,,,0.82,0.41,,0.41,,0.4,,,1.21,0.4,,,,0.4,,,0.78,,,
002117.SZ,,,,,,,,,,0.5,0.49,,0.49,,0.49,,,,,,,,,0.98,,
002116.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002115.SZ,,,,,,,,,,,,,0.78,0.39,2.69,,,,,,,,,0.37,,
002114.SZ,0.45,,,,,,,,0.9,0.89,3.08,0.43,1.28,0.43,3.83,0.41,,,,,,,0.41,,,
002113.SZ,1.53,,,1.45,,,2.86,1.39,8.9,3.14,2.44,1.79,1.17,,,,,,,,,,,,,
002112.SZ,,,,1.37,5.41,2.53,2.47,1.2,,1.19,,2.35,,,,,,,,,,,,,,1.18
002111.SZ,,,,,,,,,,,0.58,,,0.58,0.58,,,,,,,,,,,
002110.SZ,,,,,,,,,,,,1.64,,3.23,1.56,7.69,,,,,,,1.27,1.25,,1.27
002109.SZ,2.78,,,,,,5.13,7.32,,2.27,6.67,10.42,1.89,3.7,1.79,1.75,,,,1.52,,,,1.49,,2.9
002108.SZ,0.37,,,,,,0.36,,,,0.18,0.55,,0.36,,,,,,0.18,,,,0.18,,
002107.SZ,0.91,,,,0.44,0.87,,0.87,,,,,,0.43,,0.43,,,,,0.43,,0.43,,,0.43
002106.SZ,0.78,,,,,0.39,0.39,2.32,0.38,0.38,,,,0.38,,,,,,,,,,,,0.38
002105.SZ,,,,,1.19,,3.53,2.27,,,3.37,,,,,2.17,,,,,,,,,,1.98
002104.SZ,,,,,,,,,,0.12,0.12,0.25,0.12,,,,,,,,,,,0.12,,
002103.SZ,8.33,,,,,,0.85,0.84,1.67,,,,,,,,,,,,,,,,,
002102.SZ,1.56,,,,,0.77,3.82,4.41,,,2.11,2.08,2.04,2,0.65,0.65,,,,,,,0.64,0.64,,
002101.SZ,,,,,0.66,1.96,,,,,,,,1.28,0.63,,,,,,,,,0.63,,0.63
002100.SZ,,,,,,0.89,,,,,,,,,,,,,,,,,,0.88,,
002099.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002098.SZ,,,,2.22,,,2.17,,,,,,,,2.17,,,,,,,,,,,
002097.SZ,0.45,,,,0.89,0.44,,,0.44,0.44,,,,0.44,,0.44,,,,,,,,0.88,,0.43
002096.SZ,,,,,,,,,,,,1.56,,,1.54,1.54,,,,7.58,,,1.41,,,
002095.SZ,,,,,0.28,,,,,,,,,0.28,,,,,,,,,,,,
002094.SZ,,,,,,,,,,1.17,1.16,,0.57,,0.57,,,,,,,,,,,
002093.SZ,,,,,,,0.56,,,,,,,,,,,,,1.11,,,,1.1,,
002092.SZ,0.64,,,0.95,,0.62,0.62,1.54,1.52,0.9,1.18,1.17,0.58,0.86,0.57,,,,,,,,0.28,0.28,,0.55
002091.SZ,,,,0.51,,,0.51,,1.01,,,,3,0.49,0.48,0.48,,,,0.96,,,,0.47,,
002090.SZ,1.03,,,1.03,2.04,,,,,,,,,,1.01,,,,,,,,,,,
002089.SZ,0.6,,,,,,1.18,,,,,,,,,,,,,,,,1.18,0.58,,0.58
002088.SZ,,,,,,,1.75,1.72,,1.69,,,,,1.67,,,,,,,,,,,
002087.SZ,2.35,,,,,,,,,,,,,,1.16,1.15,,,,2.17,,,,,,1.06
002086.SZ,,,,,,,,,0.78,,,0.78,,,,,,,,,,,,,,
002085.SZ,,,,0.74,0.74,0.73,,1.45,,,0.71,0.71,,,,,,,,,,,,,,
002084.SZ,,,,0.54,,,,1.62,1.06,0.53,0.52,,,,,,,,,,,,,,,1.55
002083.SZ,0.57,,,,,,0.56,0.56,,,,,,,,0.56,,,,2.73,,,,,,
002082.SZ,3.49,,,1.08,4.26,,,6.12,4.81,10.09,1.71,0.84,1.75,,,,,,,,,,,,,
002081.SZ,1,,,1.1,0.36,0.36,0.36,0.36,0.36,0.24,0.24,0.36,1.77,0.7,1.27,0.23,,,,0.11,,,0.34,0.11,,0.45
002080.SZ,,,,,,,0.83,1.65,0.81,,,0.81,,0.8,,,,,,,,,,0.79,,0.78
002079.SZ,0.3,,,,0.3,,,,0.3,,,0.3,0.3,,0.3,0.3,0.6,,,,,,,,,0.3
002078.SZ,0.51,,,,0.5,0.5,,,,,,,0.99,,,1.46,0.48,,,,,,1.43,,,0.47
002077.SZ,,,,,,,,,,,,,3.92,,,1.89,,,,,,,,,,
002076.SZ,,,,,,,,,,,,,,,,,,,,,,,1.35,1.33,,1.32
002075.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002074.SZ,0.32,,,0.31,1.25,0.61,0.61,,,,,0.91,,0.9,0.3,0.3,,,,,,,0.29,0.29,,0.59
002073.SZ,,,,,,,0.97,,,,0.16,,0.32,,0.16,,0.16,,,,,,,,,0.16
002072.SZ,0.67,,,0.67,0.66,,,0.66,0.65,,1.3,,0.64,,1.27,3.85,,,,,,,,,,
002071.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,
002070.SZ,1.05,,,,0.21,1.88,0.61,0.2,0.61,,,,,0.2,0.81,,,,,,,,0.2,0.4,,0.2
002069.SZ,,,,0.8,0.4,0.4,,1.57,,,,0.39,0.39,0.38,,0.77,0.38,,,,,,,,,
002068.SZ,,,,,0.88,,,,,,,0.87,1.72,,3.39,2.46,0.8,,,,,,0.77,2.29,,1.44
002067.SZ,0.23,,,,,0.23,,0.7,0.23,,0.69,0.23,,,0.46,,,,,,,,0.23,0.23,,0.9
002066.SZ,,,,,,,1.02,,1.01,,,,,,2,1.48,0.97,,,,,,,,,
002065.SZ,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,
002064.SZ,,,,,,,,,,,,0.36,,,,,,,,1.43,,,,,,
002063.SZ,,,,0.43,0.43,,,,,2.16,,0.42,,,,,,,,,,,0.42,0.42,,1.67
002062.SZ,2.73,,,0.88,1.75,,,,,0.86,,,,,,,,,,,,,,,,
002061.SZ,,,,,,,,,,,,,,,1.67,,,,,1.59,,,,,,
002060.SZ,4.17,,,,0.25,0.25,,,0.25,,0.25,,,,,0.25,,,,,,,,,,0.25
002059.SZ,,,,,,,,,,,,,,2.09,3.28,1.19,0.39,,,,,,0.39,0.39,,
002058.SZ,,,,,,,,,,,,6.67,,,,,2.15,,,,,,,,,
002057.SZ,,,,,,1.39,1.37,4.05,,5.19,1.23,2.44,1.19,3.53,,,1.14,,,2.22,,,5.26,3,,
002056.SZ,0.29,,,0.29,,,0.29,1.16,0.57,0.28,0.28,,0.57,,0.85,0.28,,,,,,,,,,
002055.SZ,,,,,,,,,0.31,,,,1.52,0.3,0.3,,,,,,,,,0.3,,
002054.SZ,,,,,2.02,,,,2.97,,0.96,,,0.95,,,,,,,,,,,,
002053.SZ,,,,,,0.93,,,1.83,9.01,0.83,2.46,1.6,,0.78,1.56,3.08,,,3.7,,,3.57,0.74,,0.78
002052.SZ,,,,0.56,0.28,0.84,1.11,0.82,,0.27,0.81,,,0.27,2.95,1.31,0.52,,,,,,,,,
002051.SZ,,,,,,0.67,0.67,,0.33,,1.34,0.99,0.33,0.33,,,0.33,,,0.32,,,0.32,0.32,,
002050.SZ,,,,,,1.22,2.42,1.78,2.33,0.57,,,,,,,,,,,,,,,,
002049.SZ,,,,0.19,,0.19,,,0.19,0.19,0.19,0.56,0.37,1.31,0.18,,0.55,,,0.68,,,0.54,0.18,,
002048.SZ,,,,0.26,0.26,0.53,,0.26,,,,0.26,,,,,,,,0.78,,,,,,
002047.SZ,2.93,,,,0.93,0.92,,,,,,,1.39,,0.46,,0.45,,,0.94,,,,,,0.89
002046.SZ,0.86,,,,0.85,,,,0.85,,,,,,0.84,,1.67,,,1.6,0.76,,2.26,0.74,,
002045.SZ,,,,0.92,,,0.92,1.82,0.89,1.77,,,2.61,,,,0.85,,,,,,0.84,,,
002044.SZ,,,,0.74,0.74,,,2.92,,,0.71,0.71,,,,1.42,0.7,,,,,,,,,
002043.SZ,2.75,,,1.3,,,0.43,0.85,0.42,0.42,0.42,0.42,,0.42,,1.67,,,,,,,,0.41,0.41,
002042.SZ,,,,1.39,,,,0.68,,,,2.03,,,,,0.66,,,,,,,1.96,,
002041.SZ,,,,,,,,,,,,,,,1.36,0.67,,,,1.22,,,0.65,0.65,,
002040.SZ,,,,,0.51,,,,0.51,,,,,,,0.5,1.5,,0.49,1.9,,,0.96,0.47,0.47,
002039.SZ,,,,0.55,0.54,,,,,,,0.54,,1.08,0.53,,,,2.63,,,,,,0.51,1.02
002038.SZ,,,,0.11,0.11,,0.11,,0.11,,0.22,0.11,0.33,,,0.11,,,0.11,0.22,,,0.22,,,0.11
002037.SZ,14.08,,,,,,,,,,1.04,,,,,1.03,,,,,,,,,,
002036.SZ,0.5,,,0.5,1.48,1.46,,,0.96,,,,0.48,0.47,,,,,,,,,,,,
002035.SZ,,,,,,,,,0.89,0.88,,,,,,,,,,,,,,,,
002034.SZ,,,,1.82,,,,,,,,,,,,,,,,1.82,,,1.79,,,
002033.SZ,,,,,1.16,0.38,1.53,1.13,0.75,,,,1.85,,,,,,,,,,,,0.37,
002032.SZ,0.2,,,0.2,,0.39,,0.2,0.2,0.39,0.19,0.39,0.39,,0.39,,0.19,,,,,,0.38,0.19,0.57,0.38
002031.SZ,,,,,,,,,1.23,,,,,,0.61,,,,,,,,,,,
002030.SZ,,,,0.12,,,0.36,0.12,0.12,0.12,,,,,0.24,,,,,0.12,,,,0.12,,
002029.SZ,0.2,,,,,,0.99,0.2,,0.2,0.97,0.39,0.58,0.57,,,,,,,,,,,,0.19
002028.SZ,,,,,,,,,0.36,,,,0.36,,,0.36,,,0.36,,,,,0.36,,
002027.SZ,0.54,,,0.53,,,,,,0.53,0.53,0.53,,0.52,3.13,0.51,2.01,,,1.01,,,,1.45,3.81,4.61
002026.SZ,,,,,,1.61,,,,,,,,,,,,,,,,,,,,
002025.SZ,,,,,,,,,,,0.49,,,,,,,,,,,,,,,
002024.SZ,0.05,,,0.09,,0.01,,0.01,,0.06,0.09,0.15,0.12,0.25,0.25,0.16,0.03,,0.1,0.15,0.01,,0.06,0.03,0.04,0.01
